raw,ar,harp_id,partition,observation_start,observation_end,source_file,sample_id,interval_index,anchor_time,history_start,history_end,prediction_start,followup_end,censor_reason,covered_events,event_id,event_time,event_class,event_source,sol_standard,raw_label,catalog_match,raw_label_timestamp,catalog_time_offset_hours,catalog_noaa_active_region,catalog_row_count,catalog_duplicate_row_count,catalog_conflict,catalog_alternate_records,raw_labels,source_occurrence_count,duplicate_occurrence_count,status,event,duration_hours,covered_event_count,reason,available_steps,required_steps,max_gap_minutes
ar1048,ar1048,1048,1,2011-11-06T22:00:00,2011-11-15T22:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1048.csv,1048__event_anchor_000,0.0,2011-11-06T22:00:00,2011-11-06T22:00:00,2011-11-07T01:48:00,2011-11-07T01:48:00,2011-11-15T22:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,212.8,0.0,,,,
ar105,ar105,105,1,2010-07-27T22:12:00,2010-08-03T15:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/105.csv,105__event_anchor_000,0.0,2010-07-27T22:12:00,2010-07-27T22:12:00,2010-07-28T02:00:00,2010-07-28T02:00:00,2010-08-03T15:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,157.6,0.0,,,,
ar1052,ar1052,1052,1,2011-11-08T01:24:00,2011-11-10T02:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1052.csv,1052__event_anchor_000,0.0,2011-11-08T01:24:00,2011-11-08T01:24:00,2011-11-08T05:12:00,2011-11-08T05:12:00,2011-11-10T02:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,45.2,0.0,,,,
ar1055,ar1055,1055,1,2011-11-08T21:12:00,2011-11-09T23:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1055.csv,1055__event_anchor_000,0.0,2011-11-08T21:12:00,2011-11-08T21:12:00,2011-11-09T01:00:00,2011-11-09T01:00:00,2011-11-09T23:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,22.2,0.0,,,,
ar1060,ar1060,1060,1,2011-11-09T22:00:00,2011-11-10T14:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1060.csv,1060__event_anchor_000,0.0,2011-11-09T22:00:00,2011-11-09T22:00:00,2011-11-10T01:48:00,2011-11-10T01:48:00,2011-11-10T14:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,13.0,0.0,,,,
ar1062,ar1062,1062,1,2011-11-10T05:24:00,2011-11-19T02:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1062.csv,1062__event_anchor_000,0.0,2011-11-10T05:24:00,2011-11-10T05:24:00,2011-11-10T09:12:00,2011-11-10T09:12:00,2011-11-19T02:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,209.4,0.0,,,,
ar1063,ar1063,1063,1,2011-11-10T09:12:00,2011-11-17T18:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1063.csv,1063__event_anchor_000,0.0,2011-11-10T09:12:00,2011-11-10T09:12:00,2011-11-10T13:00:00,2011-11-10T13:00:00,2011-11-17T18:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,173.4,0.0,,,,
ar1064,ar1064,1064,1,2011-11-11T08:48:00,2011-11-20T04:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1064.csv,1064__event_anchor_000,0.0,2011-11-11T08:48:00,2011-11-11T08:48:00,2011-11-11T12:36:00,2011-11-11T12:36:00,2011-11-20T04:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,207.6,0.0,,,,
ar1066,ar1066,1066,1,2011-11-11T13:12:00,2011-11-24T03:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1066.csv,1066__event_anchor_000,0.0,2011-11-11T13:12:00,2011-11-11T13:12:00,2011-11-11T17:00:00,2011-11-11T17:00:00,2011-11-15T12:30:00,,[],2816.0,2011-11-15T12:30:00,M1.9,goes_flares_integrated.csv,,"{""magnitude"": ""M1.9"", ""id"": 2816, ""NOAA_AR"": 11346, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2011-11-15T12:36:00,-0.1,11346.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.9\"", \""id\"": 2816, \""NOAA_AR\"": 11346, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,91.5,0.0,,,,
ar1066,ar1066,1066,1,2011-11-11T13:12:00,2011-11-24T03:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1066.csv,1066__event_anchor_001,1.0,2011-11-15T12:30:00,2011-11-15T12:36:00,2011-11-15T16:24:00,2011-11-15T16:24:00,2011-11-24T03:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,202.6,0.0,,,,
ar1069,ar1069,1069,1,2011-11-11T22:24:00,2011-11-13T18:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1069.csv,1069__event_anchor_000,0.0,2011-11-11T22:24:00,2011-11-11T22:24:00,2011-11-12T02:12:00,2011-11-12T02:12:00,2011-11-13T18:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,40.2,0.0,,,,
ar107,ar107,107,1,2010-07-28T12:36:00,2010-08-07T20:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/107.csv,107__event_anchor_000,0.0,2010-07-28T12:36:00,2010-07-28T12:36:00,2010-07-28T16:24:00,2010-07-28T16:24:00,2010-08-07T20:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,243.6,0.0,,,,
ar1071,ar1071,1071,1,2011-11-12T07:12:00,2011-11-15T07:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1071.csv,1071__event_anchor_000,0.0,2011-11-12T07:12:00,2011-11-12T07:12:00,2011-11-12T11:00:00,2011-11-12T11:00:00,2011-11-15T07:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,68.6,0.0,,,,
ar1072,ar1072,1072,1,2011-11-12T07:36:00,2011-11-20T12:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1072.csv,1072__event_anchor_000,0.0,2011-11-12T07:36:00,2011-11-12T07:36:00,2011-11-12T11:24:00,2011-11-12T11:24:00,2011-11-20T12:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,193.4,0.0,,,,
ar1075,ar1075,1075,1,2011-11-12T16:48:00,2011-11-20T18:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1075.csv,1075__event_anchor_000,0.0,2011-11-12T16:48:00,2011-11-12T16:48:00,2011-11-12T20:36:00,2011-11-12T20:36:00,2011-11-20T18:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,189.6,0.0,,,,
ar1076,ar1076,1076,1,2011-11-12T22:12:00,2011-11-14T22:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1076.csv,1076__event_anchor_000,0.0,2011-11-12T22:12:00,2011-11-12T22:12:00,2011-11-13T02:00:00,2011-11-13T02:00:00,2011-11-14T22:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,44.6,0.0,,,,
ar1078,ar1078,1078,1,2011-11-13T10:48:00,2011-11-20T08:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1078.csv,1078__event_anchor_000,0.0,2011-11-13T10:48:00,2011-11-13T10:48:00,2011-11-13T14:36:00,2011-11-13T14:36:00,2011-11-20T08:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,162.0,0.0,,,,
ar1079,ar1079,1079,1,2011-11-13T13:36:00,2011-11-25T04:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1079.csv,1079__event_anchor_000,0.0,2011-11-13T13:36:00,2011-11-13T13:36:00,2011-11-13T17:24:00,2011-11-13T17:24:00,2011-11-25T04:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,275.4,0.0,,,,
ar1080,ar1080,1080,1,2011-11-14T04:12:00,2011-11-26T08:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1080.csv,1080__event_anchor_000,0.0,2011-11-14T04:12:00,2011-11-14T04:12:00,2011-11-14T08:00:00,2011-11-14T08:00:00,2011-11-26T08:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,288.6,0.0,,,,
ar1082,ar1082,1082,1,2011-11-14T12:12:00,2011-11-23T09:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1082.csv,1082__event_anchor_000,0.0,2011-11-14T12:12:00,2011-11-14T12:12:00,2011-11-14T16:00:00,2011-11-14T16:00:00,2011-11-23T09:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,209.4,0.0,,,,
ar1085,ar1085,1085,1,2011-11-15T07:00:00,2011-11-18T13:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1085.csv,1085__event_anchor_000,0.0,2011-11-15T07:00:00,2011-11-15T07:00:00,2011-11-15T10:48:00,2011-11-15T10:48:00,2011-11-18T13:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,74.4,0.0,,,,
ar1088,ar1088,1088,1,2011-11-15T11:12:00,2011-11-20T21:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1088.csv,1088__event_anchor_000,0.0,2011-11-15T11:12:00,2011-11-15T11:12:00,2011-11-15T15:00:00,2011-11-15T15:00:00,2011-11-20T21:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,126.8,0.0,,,,
ar1089,ar1089,1089,1,2011-11-15T12:00:00,2011-11-28T14:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1089.csv,1089__event_anchor_000,0.0,2011-11-15T12:00:00,2011-11-15T12:00:00,2011-11-15T15:48:00,2011-11-15T15:48:00,2011-11-28T14:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,310.2,0.0,,,,
ar1090,ar1090,1090,1,2011-11-16T04:12:00,2011-11-27T19:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1090.csv,1090__event_anchor_000,0.0,2011-11-16T04:12:00,2011-11-16T04:12:00,2011-11-16T08:00:00,2011-11-16T08:00:00,2011-11-27T19:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,275.0,0.0,,,,
ar1092,ar1092,1092,1,2011-11-16T21:24:00,2011-11-29T01:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1092.csv,1092__event_anchor_000,0.0,2011-11-16T21:24:00,2011-11-16T21:24:00,2011-11-17T01:12:00,2011-11-17T01:12:00,2011-11-29T01:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,288.6,0.0,,,,
ar1093,ar1093,1093,1,2011-11-16T22:48:00,2011-12-02T11:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1093.csv,1093__event_anchor_000,0.0,2011-11-16T22:48:00,2011-11-16T22:48:00,2011-11-17T02:36:00,2011-11-17T02:36:00,2011-12-02T11:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,369.2,0.0,,,,
ar1094,ar1094,1094,1,2011-11-17T01:48:00,2011-11-17T07:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1094.csv,1094__event_anchor_000,0.0,2011-11-17T01:48:00,2011-11-17T01:48:00,2011-11-17T05:36:00,2011-11-17T05:36:00,2011-11-17T07:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,1.4,0.0,,,,
ar11,ar11,11,1,2010-05-03T04:36:00,2010-05-06T10:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/11.csv,11__event_anchor_000,0.0,2010-05-03T04:36:00,2010-05-03T04:36:00,2010-05-03T08:24:00,2010-05-03T08:24:00,2010-05-06T10:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,74.2,0.0,,,,
ar1101,ar1101,1101,1,2011-11-18T11:00:00,2011-11-20T09:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1101.csv,1101__event_anchor_000,0.0,2011-11-18T11:00:00,2011-11-18T11:00:00,2011-11-18T14:48:00,2011-11-18T14:48:00,2011-11-20T09:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,42.2,0.0,,,,
ar1103,ar1103,1103,1,2011-11-18T21:00:00,2011-11-18T22:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1103.csv,,,2011-11-18T21:00:00,,,,,,,,,,,,,,,,,,,,,,,,dropped,,,,incomplete_history,7.0,20.0,12.0
ar1108,ar1108,1108,1,2011-11-19T22:00:00,2011-11-21T01:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1108.csv,1108__event_anchor_000,0.0,2011-11-19T22:00:00,2011-11-19T22:00:00,2011-11-20T01:48:00,2011-11-20T01:48:00,2011-11-21T01:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,23.6,0.0,,,,
ar1109,ar1109,1109,1,2011-11-20T06:36:00,2011-11-22T06:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1109.csv,1109__event_anchor_000,0.0,2011-11-20T06:36:00,2011-11-20T06:36:00,2011-11-20T10:24:00,2011-11-20T10:24:00,2011-11-22T06:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,44.4,0.0,,,,
ar1113,ar1113,1113,1,2011-11-22T10:24:00,2011-12-05T09:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1113.csv,1113__event_anchor_000,0.0,2011-11-22T10:24:00,2011-11-22T10:24:00,2011-11-22T14:12:00,2011-11-22T14:12:00,2011-12-05T09:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,307.4,0.0,,,,
ar1115,ar1115,1115,1,2011-11-22T22:24:00,2011-11-23T14:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1115.csv,1115__event_anchor_000,0.0,2011-11-22T22:24:00,2011-11-22T22:24:00,2011-11-23T02:12:00,2011-11-23T02:12:00,2011-11-23T14:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,12.4,0.0,,,,
ar1118,ar1118,1118,1,2011-11-25T10:36:00,2011-11-27T05:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1118.csv,1118__event_anchor_000,0.0,2011-11-25T10:36:00,2011-11-25T10:36:00,2011-11-25T14:24:00,2011-11-25T14:24:00,2011-11-27T05:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,39.4,0.0,,,,
ar1119,ar1119,1119,1,2011-11-26T05:24:00,2011-12-07T03:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1119.csv,1119__event_anchor_000,0.0,2011-11-26T05:24:00,2011-11-26T05:24:00,2011-11-26T09:12:00,2011-11-26T09:12:00,2011-12-07T03:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,258.2,0.0,,,,
ar1120,ar1120,1120,1,2011-11-27T06:00:00,2011-12-09T15:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1120.csv,1120__event_anchor_000,0.0,2011-11-27T06:00:00,2011-11-27T06:00:00,2011-11-27T09:48:00,2011-11-27T09:48:00,2011-12-09T15:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,294.0,0.0,,,,
ar1122,ar1122,1122,1,2011-11-28T12:36:00,2011-12-09T08:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1122.csv,1122__event_anchor_000,0.0,2011-11-28T12:36:00,2011-11-28T12:36:00,2011-11-28T16:24:00,2011-11-28T16:24:00,2011-12-09T08:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,255.8,0.0,,,,
ar1124,ar1124,1124,1,2011-11-28T16:24:00,2011-12-12T07:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1124.csv,1124__event_anchor_000,0.0,2011-11-28T16:24:00,2011-11-28T16:24:00,2011-11-28T20:12:00,2011-11-28T20:12:00,2011-12-12T07:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,322.8,0.0,,,,
ar1126,ar1126,1126,1,2011-11-28T23:48:00,2011-12-15T11:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1126.csv,1126__event_anchor_000,0.0,2011-11-28T23:48:00,2011-11-28T23:48:00,2011-11-29T03:36:00,2011-11-29T03:36:00,2011-12-15T11:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,392.2,0.0,,,,
ar113,ar113,113,1,2010-08-02T08:36:00,2010-08-04T08:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/113.csv,113__event_anchor_000,0.0,2010-08-02T08:36:00,2010-08-02T08:36:00,2010-08-02T12:24:00,2010-08-02T12:24:00,2010-08-04T08:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,43.6,0.0,,,,
ar1133,ar1133,1133,1,2011-12-01T04:12:00,2011-12-09T17:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1133.csv,1133__event_anchor_000,0.0,2011-12-01T04:12:00,2011-12-01T04:12:00,2011-12-01T08:00:00,2011-12-01T08:00:00,2011-12-09T17:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,201.6,0.0,,,,
ar1136,ar1136,1136,1,2011-12-01T12:48:00,2011-12-02T10:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1136.csv,1136__event_anchor_000,0.0,2011-12-01T12:48:00,2011-12-01T12:48:00,2011-12-01T16:36:00,2011-12-01T16:36:00,2011-12-02T10:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,17.4,0.0,,,,
ar114,ar114,114,1,2010-08-03T05:48:00,2010-08-13T15:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/114.csv,114__event_anchor_000,0.0,2010-08-03T05:48:00,2010-08-03T05:48:00,2010-08-03T09:36:00,2010-08-03T09:36:00,2010-08-13T15:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,246.2,0.0,,,,
ar1144,ar1144,1144,1,2011-12-02T21:24:00,2011-12-03T01:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1144.csv,1144__event_anchor_000,0.0,2011-12-02T21:24:00,2011-12-02T21:24:00,2011-12-03T01:12:00,2011-12-03T01:12:00,2011-12-03T01:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,0.4,0.0,,,,
ar1148,ar1148,1148,1,2011-12-03T10:24:00,2011-12-09T16:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1148.csv,1148__event_anchor_000,0.0,2011-12-03T10:24:00,2011-12-03T10:24:00,2011-12-03T14:12:00,2011-12-03T14:12:00,2011-12-09T16:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,146.4,0.0,,,,
ar1149,ar1149,1149,1,2011-12-03T14:00:00,2011-12-14T05:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1149.csv,1149__event_anchor_000,0.0,2011-12-03T14:00:00,2011-12-03T14:00:00,2011-12-03T17:48:00,2011-12-03T17:48:00,2011-12-14T05:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,252.0,0.0,,,,
ar115,ar115,115,1,2010-08-03T10:36:00,2010-08-17T05:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/115.csv,115__event_anchor_000,0.0,2010-08-03T10:36:00,2010-08-03T10:36:00,2010-08-03T14:24:00,2010-08-03T14:24:00,2010-08-07T17:55:00,,[],265.0,2010-08-07T17:55:00,M1.0,goes_flares_integrated.csv,,"{""magnitude"": ""M1.0"", ""id"": 265, ""NOAA_AR"": 11093, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2010-08-07T18:24:00,-0.48333333333333334,11093.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.0\"", \""id\"": 265, \""NOAA_AR\"": 11093, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,99.51666666666667,0.0,,,,
ar115,ar115,115,1,2010-08-03T10:36:00,2010-08-17T05:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/115.csv,115__event_anchor_001,1.0,2010-08-07T17:55:00,2010-08-07T18:00:00,2010-08-07T21:48:00,2010-08-07T21:48:00,2010-08-17T05:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,223.8,0.0,,,,
ar1152,ar1152,1152,1,2011-12-03T22:12:00,2011-12-05T07:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1152.csv,1152__event_anchor_000,0.0,2011-12-03T22:12:00,2011-12-03T22:12:00,2011-12-04T02:00:00,2011-12-04T02:00:00,2011-12-05T07:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,29.8,0.0,,,,
ar116,ar116,116,1,2010-08-03T12:48:00,2010-08-14T02:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/116.csv,116__event_anchor_000,0.0,2010-08-03T12:48:00,2010-08-03T12:48:00,2010-08-03T16:36:00,2010-08-03T16:36:00,2010-08-14T02:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,249.6,0.0,,,,
ar1164,ar1164,1164,1,2011-12-05T02:36:00,2011-12-12T05:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1164.csv,1164__event_anchor_000,0.0,2011-12-05T02:36:00,2011-12-05T02:36:00,2011-12-05T06:24:00,2011-12-05T06:24:00,2011-12-12T05:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,167.0,0.0,,,,
ar1165,ar1165,1165,1,2011-12-05T17:36:00,2011-12-12T09:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1165.csv,1165__event_anchor_000,0.0,2011-12-05T17:36:00,2011-12-05T17:36:00,2011-12-05T21:24:00,2011-12-05T21:24:00,2011-12-12T09:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,156.2,0.0,,,,
ar1168,ar1168,1168,1,2011-12-07T10:48:00,2011-12-20T20:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1168.csv,1168__event_anchor_000,0.0,2011-12-07T10:48:00,2011-12-07T10:48:00,2011-12-07T14:36:00,2011-12-07T14:36:00,2011-12-20T20:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,318.0,0.0,,,,
ar1169,ar1169,1169,1,2011-12-07T12:48:00,2011-12-15T21:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1169.csv,1169__event_anchor_000,0.0,2011-12-07T12:48:00,2011-12-07T12:48:00,2011-12-07T16:36:00,2011-12-07T16:36:00,2011-12-15T21:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,197.0,0.0,,,,
ar1170,ar1170,1170,1,2011-12-07T16:12:00,2011-12-10T08:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1170.csv,1170__event_anchor_000,0.0,2011-12-07T16:12:00,2011-12-07T16:12:00,2011-12-07T20:00:00,2011-12-07T20:00:00,2011-12-10T08:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,60.4,0.0,,,,
ar1171,ar1171,1171,1,2011-12-07T16:48:00,2011-12-19T15:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1171.csv,1171__event_anchor_000,0.0,2011-12-07T16:48:00,2011-12-07T16:48:00,2011-12-07T20:36:00,2011-12-07T20:36:00,2011-12-19T15:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,282.8,0.0,,,,
ar1175,ar1175,1175,1,2011-12-08T12:00:00,2011-12-12T11:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1175.csv,1175__event_anchor_000,0.0,2011-12-08T12:00:00,2011-12-08T12:00:00,2011-12-08T15:48:00,2011-12-08T15:48:00,2011-12-12T11:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,91.2,0.0,,,,
ar1176,ar1176,1176,1,2011-12-09T04:48:00,2011-12-16T01:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1176.csv,1176__event_anchor_000,0.0,2011-12-09T04:48:00,2011-12-09T04:48:00,2011-12-09T08:36:00,2011-12-09T08:36:00,2011-12-16T01:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,160.6,0.0,,,,
ar1177,ar1177,1177,1,2011-12-09T11:00:00,2011-12-13T11:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1177.csv,1177__event_anchor_000,0.0,2011-12-09T11:00:00,2011-12-09T11:00:00,2011-12-09T14:48:00,2011-12-09T14:48:00,2011-12-13T11:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,92.6,0.0,,,,
ar1178,ar1178,1178,1,2011-12-09T11:48:00,2011-12-13T15:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1178.csv,1178__event_anchor_000,0.0,2011-12-09T11:48:00,2011-12-09T11:48:00,2011-12-09T15:36:00,2011-12-09T15:36:00,2011-12-13T15:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,95.8,0.0,,,,
ar1179,ar1179,1179,1,2011-12-09T13:00:00,2011-12-12T23:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition1/1179.csv,1179__event_anchor_000,0.0,2011-12-09T13:00:00,2011-12-09T13:00:00,2011-12-09T16:48:00,2011-12-09T16:48:00,2011-12-12T23:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,79.0,0.0,,,,
