split_mode,split,sample_id,group_id,ar,harp_id,partition,prediction_start,duration_hours,event
official,train,147__event_anchor_000,147,ar147,147,1,2010-08-25 02:00:00,254.2,0
official,train,15__event_anchor_000,15,ar15,15,1,2010-05-05 16:48:00,2.0,0
official,train,150__event_anchor_000,150,ar150,150,1,2010-08-27 06:12:00,12.8,0
official,train,152__event_anchor_000,152,ar152,152,1,2010-08-31 16:36:00,252.0,0
official,train,154__event_anchor_000,154,ar154,154,1,2010-09-01 11:24:00,65.8,0
official,train,155__event_anchor_000,155,ar155,155,1,2010-09-01 13:24:00,77.2,0
official,train,156__event_anchor_000,156,ar156,156,1,2010-09-02 06:00:00,150.8,0
official,train,158__event_anchor_000,158,ar158,158,1,2010-09-02 17:24:00,117.8,0
official,train,16__event_anchor_000,16,ar16,16,1,2010-05-05 20:36:00,15.4,0
official,train,161__event_anchor_000,161,ar161,161,1,2010-09-03 07:12:00,119.6,0
official,train,166__event_anchor_000,166,ar166,166,1,2010-09-04 07:36:00,29.2,0
official,train,168__event_anchor_000,168,ar168,168,1,2010-09-08 13:12:00,187.8,0
official,train,17__event_anchor_000,17,ar17,17,1,2010-05-06 20:48:00,72.2,0
official,train,171__event_anchor_000,171,ar171,171,1,2010-09-08 20:48:00,17.4,0
official,train,173__event_anchor_000,173,ar173,173,1,2010-09-09 22:00:00,10.0,0
official,train,174__event_anchor_000,174,ar174,174,1,2010-09-10 13:12:00,159.8,0
official,train,175__event_anchor_000,175,ar175,175,1,2010-09-10 14:36:00,311.0,0
official,train,176__event_anchor_000,176,ar176,176,1,2010-09-10 20:36:00,85.0,0
official,train,178__event_anchor_000,178,ar178,178,1,2010-09-11 03:00:00,28.2,0
official,train,181__event_anchor_000,181,ar181,181,1,2010-09-11 22:48:00,17.8,0
official,train,182__event_anchor_000,182,ar182,182,1,2010-09-12 04:00:00,135.2,0
official,train,183__event_anchor_000,183,ar183,183,1,2010-09-12 10:12:00,113.8,0
official,train,184__event_anchor_000,184,ar184,184,1,2010-09-14 00:00:00,162.6,0
official,train,185__event_anchor_000,185,ar185,185,1,2010-09-15 23:48:00,312.8,0
official,train,186__event_anchor_000,186,ar186,186,1,2010-09-18 18:00:00,25.4,0
official,train,187__event_anchor_000,187,ar187,187,1,2010-09-21 09:24:00,327.8,0
official,train,189__event_anchor_000,189,ar189,189,1,2010-09-22 03:36:00,148.8,0
official,train,19__event_anchor_000,19,ar19,19,1,2010-05-12 16:12:00,62.6,0
official,train,190__event_anchor_000,190,ar190,190,1,2010-09-22 07:24:00,244.8,0
official,train,191__event_anchor_000,191,ar191,191,1,2010-09-22 21:00:00,35.8,0
official,train,195__event_anchor_000,195,ar195,195,1,2010-09-26 12:36:00,152.0,0
official,train,198__event_anchor_000,198,ar198,198,1,2010-09-27 23:48:00,268.6,0
official,train,199__event_anchor_000,199,ar199,199,1,2010-09-28 21:12:00,13.6,0
official,train,2__event_anchor_000,2,ar2,2,1,2010-05-01 03:48:00,104.2,0
official,train,20__event_anchor_000,20,ar20,20,1,2010-05-13 11:48:00,48.6,0
official,train,200__event_anchor_000,200,ar200,200,1,2010-09-29 07:12:00,135.8,0
official,train,201__event_anchor_000,201,ar201,201,1,2010-09-29 19:00:00,46.8,0
official,train,204__event_anchor_000,204,ar204,204,1,2010-09-30 23:00:00,58.4,0
official,train,206__event_anchor_000,206,ar206,206,1,2010-10-04 06:48:00,17.8,0
official,train,207__event_anchor_000,207,ar207,207,1,2010-10-04 16:24:00,36.4,0
official,train,208__event_anchor_000,208,ar208,208,1,2010-10-05 09:12:00,59.8,0
official,train,211__event_anchor_000,211,ar211,211,1,2010-10-08 12:00:00,199.11666666666667,1
official,train,211__event_anchor_001,211,ar211,211,1,2010-10-16 23:00:00,100.4,0
official,train,214__event_anchor_000,214,ar214,214,1,2010-10-10 18:48:00,26.8,0
official,train,217__event_anchor_000,217,ar217,217,1,2010-10-13 04:48:00,52.0,0
official,train,218__event_anchor_000,218,ar218,218,1,2010-10-13 06:12:00,318.6,0
official,train,219__event_anchor_000,219,ar219,219,1,2010-10-14 08:00:00,40.6,0
official,train,220__event_anchor_000,220,ar220,220,1,2010-10-14 12:12:00,315.8,0
official,train,221__event_anchor_000,221,ar221,221,1,2010-10-16 23:12:00,51.8,0
official,train,223__event_anchor_000,223,ar223,223,1,2010-10-18 05:48:00,249.0,0
official,train,224__event_anchor_000,224,ar224,224,1,2010-10-18 07:48:00,236.2,0
official,train,225__event_anchor_000,225,ar225,225,1,2010-10-18 12:12:00,181.2,0
official,train,226__event_anchor_000,226,ar226,226,1,2010-10-18 23:24:00,328.6,0
official,train,228__event_anchor_000,228,ar228,228,1,2010-10-19 08:00:00,18.6,0
official,train,229__event_anchor_000,229,ar229,229,1,2010-10-19 13:12:00,18.6,0
official,train,23__event_anchor_000,23,ar23,23,1,2010-05-19 05:00:00,123.6,0
official,train,233__event_anchor_000,233,ar233,233,1,2010-10-22 20:12:00,65.0,0
official,train,234__event_anchor_000,234,ar234,234,1,2010-10-24 05:00:00,103.2,0
official,train,239__event_anchor_000,239,ar239,239,1,2010-10-28 15:36:00,64.6,0
official,train,24__event_anchor_000,24,ar24,24,1,2010-05-19 06:36:00,176.0,0
official,train,241__event_anchor_000,241,ar241,241,1,2010-10-29 20:00:00,292.4,0
official,train,243__event_anchor_000,243,ar243,243,1,2010-10-30 08:48:00,73.4,0
official,train,245__event_anchor_000,245,ar245,245,1,2010-11-04 03:12:00,20.3,1
official,train,245__event_anchor_001,245,ar245,245,1,2010-11-05 03:24:00,9.316666666666666,1
official,train,245__event_anchor_002,245,ar245,245,1,2010-11-05 16:36:00,22.85,1
official,train,245__event_anchor_003,245,ar245,245,1,2010-11-06 19:24:00,242.0,0
official,train,248__event_anchor_000,248,ar248,248,1,2010-11-06 04:36:00,126.6,0
official,train,25__event_anchor_000,25,ar25,25,1,2010-05-19 08:36:00,159.4,0
official,train,250__event_anchor_000,250,ar250,250,1,2010-11-08 17:00:00,206.0,0
official,train,252__event_anchor_000,252,ar252,252,1,2010-11-09 20:24:00,259.6,0
official,train,256__event_anchor_000,256,ar256,256,1,2010-11-12 06:12:00,283.2,0
official,train,257__event_anchor_000,257,ar257,257,1,2010-11-13 02:12:00,250.6,0
official,train,259__event_anchor_000,259,ar259,259,1,2010-11-15 20:12:00,302.8,0
official,train,26__event_anchor_000,26,ar26,26,1,2010-05-20 20:12:00,208.4,0
official,train,260__event_anchor_000,260,ar260,260,1,2010-11-15 22:12:00,116.4,0
official,train,261__event_anchor_000,261,ar261,261,1,2010-11-16 10:24:00,64.0,0
official,train,266__event_anchor_000,266,ar266,266,1,2010-11-21 01:24:00,43.4,0
official,train,267__event_anchor_000,267,ar267,267,1,2010-11-21 07:48:00,15.0,0
official,train,268__event_anchor_000,268,ar268,268,1,2010-11-22 20:24:00,35.6,0
official,train,270__event_anchor_000,270,ar270,270,1,2010-11-24 06:24:00,245.4,0
official,train,273__event_anchor_000,273,ar273,273,1,2010-11-27 14:12:00,53.8,0
official,train,274__event_anchor_000,274,ar274,274,1,2010-11-27 19:00:00,185.4,0
official,train,275__event_anchor_000,275,ar275,275,1,2010-11-29 15:12:00,142.8,0
official,train,279__event_anchor_000,279,ar279,279,1,2010-12-01 09:36:00,335.0,0
official,train,281__event_anchor_000,281,ar281,281,1,2010-12-03 01:36:00,229.4,0
official,train,282__event_anchor_000,282,ar282,282,1,2010-12-03 07:36:00,43.0,0
official,train,284__event_anchor_000,284,ar284,284,1,2010-12-03 23:36:00,310.6,0
official,train,285__event_anchor_000,285,ar285,285,1,2010-12-04 03:00:00,175.4,0
official,train,287__event_anchor_000,287,ar287,287,1,2010-12-04 22:00:00,154.6,0
official,train,29__event_anchor_000,29,ar29,29,1,2010-05-22 15:48:00,15.6,0
official,train,290__event_anchor_000,290,ar290,290,1,2010-12-06 12:12:00,81.6,0
official,train,291__event_anchor_000,291,ar291,291,1,2010-12-06 20:24:00,147.6,0
official,train,292__event_anchor_000,292,ar292,292,1,2010-12-06 20:48:00,118.4,0
official,train,294__event_anchor_000,294,ar294,294,1,2010-12-08 11:00:00,72.8,0
official,train,296__event_anchor_000,296,ar296,296,1,2010-12-09 15:24:00,68.6,0
official,train,297__event_anchor_000,297,ar297,297,1,2010-12-11 22:36:00,267.4,0
official,train,301__event_anchor_000,301,ar301,301,1,2010-12-15 15:48:00,191.6,0
official,train,303__event_anchor_000,303,ar303,303,1,2010-12-15 19:48:00,112.2,0
official,train,305__event_anchor_000,305,ar305,305,1,2010-12-16 12:36:00,186.4,0
official,train,306__event_anchor_000,306,ar306,306,1,2010-12-16 19:36:00,26.4,0
official,train,307__event_anchor_000,307,ar307,307,1,2010-12-16 20:48:00,243.8,0
official,train,313__event_anchor_000,313,ar313,313,1,2010-12-21 16:24:00,14.0,0
official,train,314__event_anchor_000,314,ar314,314,1,2010-12-22 01:48:00,73.8,0
official,train,315__event_anchor_000,315,ar315,315,1,2010-12-22 14:24:00,149.6,0
official,train,316__event_anchor_000,316,ar316,316,1,2010-12-24 11:36:00,62.2,0
official,train,317__event_anchor_000,317,ar317,317,1,2010-12-25 08:00:00,115.6,0
official,train,318__event_anchor_000,318,ar318,318,1,2010-12-26 13:24:00,153.2,0
official,train,319__event_anchor_000,319,ar319,319,1,2010-12-26 14:12:00,29.0,0
official,train,32__event_anchor_000,32,ar32,32,1,2010-05-23 05:12:00,152.6,0
official,train,320__event_anchor_000,320,ar320,320,1,2010-12-27 21:12:00,137.4,0
official,train,321__event_anchor_000,321,ar321,321,1,2010-12-29 03:24:00,266.8,0
official,train,323__event_anchor_000,323,ar323,323,1,2010-12-30 10:48:00,323.4,0
official,train,324__event_anchor_000,324,ar324,324,1,2010-12-30 18:12:00,229.0,0
official,train,325__event_anchor_000,325,ar325,325,1,2010-12-31 01:24:00,144.2,0
official,train,327__event_anchor_000,327,ar327,327,1,2010-12-31 12:48:00,223.0,0
official,train,330__event_anchor_000,330,ar330,330,1,2011-01-02 20:48:00,177.6,0
official,train,331__event_anchor_000,331,ar331,331,1,2011-01-03 12:24:00,153.0,0
official,train,334__event_anchor_000,334,ar334,334,1,2011-01-06 00:12:00,10.4,0
official,train,335__event_anchor_000,335,ar335,335,1,2011-01-06 04:36:00,176.2,0
official,train,336__event_anchor_000,336,ar336,336,1,2011-01-06 09:24:00,7.0,0
official,train,338__event_anchor_000,338,ar338,338,1,2011-01-08 13:00:00,192.6,0
official,train,340__event_anchor_000,340,ar340,340,1,2011-01-08 16:12:00,44.6,0
official,train,341__event_anchor_000,341,ar341,341,1,2011-01-08 19:24:00,2.6,0
official,train,342__event_anchor_000,342,ar342,342,1,2011-01-10 14:36:00,144.0,0
official,train,344__event_anchor_000,344,ar344,344,1,2011-01-13 00:36:00,111.6,0
official,train,345__event_anchor_000,345,ar345,345,1,2011-01-15 06:12:00,295.8,0
official,train,346__event_anchor_000,346,ar346,346,1,2011-01-15 18:00:00,29.6,0
official,train,347__event_anchor_000,347,ar347,347,1,2011-01-17 05:48:00,100.0,0
official,train,35__event_anchor_000,35,ar35,35,1,2010-05-24 17:00:00,21.6,0
official,train,350__event_anchor_000,350,ar350,350,1,2011-01-22 02:48:00,6.0,0
official,train,351__event_anchor_000,351,ar351,351,1,2011-01-22 23:36:00,14.0,0
official,train,354__event_anchor_000,354,ar354,354,1,2011-01-27 01:48:00,56.2,0
official,train,355__event_anchor_000,355,ar355,355,1,2011-01-28 03:12:00,265.2,0
official,train,356__event_anchor_000,356,ar356,356,1,2011-01-30 09:24:00,62.6,0
official,train,357__event_anchor_000,357,ar357,357,1,2011-01-30 17:24:00,76.6,0
official,train,358__event_anchor_000,358,ar358,358,1,2011-01-30 22:24:00,151.2,0
official,train,359__event_anchor_000,359,ar359,359,1,2011-01-30 23:48:00,166.2,0
official,train,36__event_anchor_000,36,ar36,36,1,2010-05-25 06:00:00,172.2,0
official,train,361__event_anchor_000,361,ar361,361,1,2011-02-02 19:12:00,133.6,0
official,train,362__event_anchor_000,362,ar362,362,1,2011-02-03 08:36:00,136.78333333333333,1
official,train,362__event_anchor_001,362,ar362,362,1,2011-02-09 05:12:00,33.6,0
official,train,364__event_anchor_000,364,ar364,364,1,2011-02-06 17:36:00,261.2,0
official,train,366__event_anchor_000,366,ar366,366,1,2011-02-08 06:24:00,90.4,0
official,train,367__event_anchor_000,367,ar367,367,1,2011-02-08 07:48:00,199.8,0
official,train,368__event_anchor_000,368,ar368,368,1,2011-02-08 09:48:00,27.4,0
official,train,369__event_anchor_000,369,ar369,369,1,2011-02-08 12:00:00,190.6,0
official,train,37__event_anchor_000,37,ar37,37,1,2010-05-25 07:24:00,151.6,0
official,train,371__event_anchor_000,371,ar371,371,1,2011-02-10 08:24:00,183.2,0
official,train,372__event_anchor_000,372,ar372,372,1,2011-02-10 14:12:00,205.2,0
official,train,377__event_anchor_000,377,ar377,377,1,2011-02-11 01:48:00,63.666666666666664,1
official,train,377__event_anchor_001,377,ar377,377,1,2011-02-13 21:24:00,19.933333333333334,1
official,train,377__event_anchor_002,377,ar377,377,1,2011-02-14 21:12:00,4.533333333333333,1
official,train,377__event_anchor_003,377,ar377,377,1,2011-02-15 05:36:00,32.71666666666667,1
official,train,377__event_anchor_004,377,ar377,377,1,2011-02-16 18:12:00,39.71666666666667,1
official,train,377__event_anchor_005,377,ar377,377,1,2011-02-18 13:48:00,65.8,0
official,train,378__event_anchor_000,378,ar378,378,1,2011-02-12 01:24:00,182.8,0
official,train,379__event_anchor_000,379,ar379,379,1,2011-02-12 09:00:00,6.8,0
official,train,38__event_anchor_000,38,ar38,38,1,2010-05-26 15:12:00,236.0,0
official,train,380__event_anchor_000,380,ar380,380,1,2011-02-12 13:00:00,210.0,0
official,train,381__event_anchor_000,381,ar381,381,1,2011-02-12 16:36:00,236.2,0
official,train,384__event_anchor_000,384,ar384,384,1,2011-02-12 22:48:00,80.78333333333333,1
official,train,384__event_anchor_001,384,ar384,384,1,2011-02-16 11:24:00,46.983333333333334,1
official,train,384__event_anchor_002,384,ar384,384,1,2011-02-18 14:12:00,6.733333333333333,1
official,train,384__event_anchor_003,384,ar384,384,1,2011-02-19 00:48:00,147.2,0
official,train,388__event_anchor_000,388,ar388,388,1,2011-02-14 14:12:00,33.4,0
official,train,39__event_anchor_000,39,ar39,39,1,2010-05-26 16:48:00,14.6,0
official,train,390__event_anchor_000,390,ar390,390,1,2011-02-19 08:48:00,163.6,0
official,train,392__event_anchor_000,392,ar392,392,1,2011-02-24 05:24:00,1.9833333333333334,1
official,train,392__event_anchor_001,392,ar392,392,1,2011-02-24 11:12:00,259.6,0
official,train,393__event_anchor_000,393,ar393,393,1,2011-02-25 09:12:00,75.43333333333334,1
official,train,393__event_anchor_001,393,ar393,393,1,2011-02-28 16:36:00,156.4,1
official,train,393__event_anchor_002,393,ar393,393,1,2011-03-07 08:48:00,0.43333333333333335,1
official,train,393__event_anchor_003,393,ar393,393,1,2011-03-07 13:12:00,6.516666666666667,1
official,train,393__event_anchor_004,393,ar393,393,1,2011-03-07 23:36:00,56.2,0
official,train,394__event_anchor_000,394,ar394,394,1,2011-02-26 00:36:00,223.21666666666667,1
official,train,394__event_anchor_001,394,ar394,394,1,2011-03-07 11:48:00,9.95,1
official,train,394__event_anchor_002,394,ar394,394,1,2011-03-08 01:36:00,0.8,1
official,train,394__event_anchor_003,394,ar394,394,1,2011-03-08 06:12:00,4.383333333333334,1
official,train,394__event_anchor_004,394,ar394,394,1,2011-03-08 14:24:00,3.7333333333333334,1
official,train,394__event_anchor_005,394,ar394,394,1,2011-03-08 22:00:00,4.4,0
official,train,397__event_anchor_000,397,ar397,397,1,2011-02-28 08:36:00,13.8,0
official,train,398__event_anchor_000,398,ar398,398,1,2011-03-01 10:24:00,5.2,0
official,train,399__event_anchor_000,399,ar399,399,1,2011-03-02 03:36:00,182.2,0
official,train,40__event_anchor_000,40,ar40,40,1,2010-05-28 10:12:00,146.4,0
official,train,401__event_anchor_000,401,ar401,401,1,2011-03-02 12:24:00,121.35,1
official,train,401__event_anchor_001,401,ar401,401,1,2011-03-07 17:36:00,40.983333333333334,1
official,train,401__event_anchor_002,401,ar401,401,1,2011-03-09 14:24:00,8.816666666666666,1
official,train,401__event_anchor_003,401,ar401,401,1,2011-03-10 03:12:00,19.366666666666667,1
official,train,401__event_anchor_004,401,ar401,401,1,2011-03-11 02:24:00,26.15,1
official,train,401__event_anchor_005,401,ar401,401,1,2011-03-12 08:24:00,84.8,0
official,train,403__event_anchor_000,403,ar403,403,1,2011-03-02 19:48:00,198.0,0
official,train,405__event_anchor_000,405,ar405,405,1,2011-03-03 19:36:00,47.2,0
official,train,407__event_anchor_000,407,ar407,407,1,2011-03-05 11:12:00,224.3,1
official,train,407__event_anchor_001,407,ar407,407,1,2011-03-14 23:24:00,0.9,1
official,train,407__event_anchor_002,407,ar407,407,1,2011-03-15 04:12:00,60.6,0
official,train,409__event_anchor_000,409,ar409,409,1,2011-03-06 05:36:00,215.8,0
official,train,41__event_anchor_000,41,ar41,41,1,2010-05-29 04:48:00,40.4,0
official,train,411__event_anchor_000,411,ar411,411,1,2011-03-06 11:12:00,104.0,0
official,train,414__event_anchor_000,414,ar414,414,1,2011-03-07 20:48:00,75.8,0
official,train,415__event_anchor_000,415,ar415,415,1,2011-03-08 03:36:00,0.016666666666666666,1
official,train,415__event_anchor_001,415,ar415,415,1,2011-03-08 07:36:00,252.6,0
official,train,418__event_anchor_000,418,ar418,418,1,2011-03-09 10:12:00,9.0,0
official,train,419__event_anchor_000,419,ar419,419,1,2011-03-10 19:00:00,58.2,0
official,train,420__event_anchor_000,420,ar420,420,1,2011-03-10 20:12:00,19.2,0
official,train,421__event_anchor_000,421,ar421,421,1,2011-03-11 05:00:00,325.0,0
official,train,423__event_anchor_000,423,ar423,423,1,2011-03-13 00:48:00,76.8,0
official,train,425__event_anchor_000,425,ar425,425,1,2011-03-13 08:48:00,164.4,0
official,train,427__event_anchor_000,427,ar427,427,1,2011-03-14 05:12:00,162.8,0
official,train,429__event_anchor_000,429,ar429,429,1,2011-03-15 22:12:00,233.2,0
official,train,43__event_anchor_000,43,ar43,43,1,2010-05-31 08:00:00,181.6,0
official,train,430__event_anchor_000,430,ar430,430,1,2011-03-16 16:48:00,10.0,0
official,train,431__event_anchor_000,431,ar431,431,1,2011-03-16 23:48:00,106.8,0
official,train,432__event_anchor_000,432,ar432,432,1,2011-03-18 16:36:00,29.8,0
official,train,433__event_anchor_000,433,ar433,433,1,2011-03-18 16:36:00,29.8,0
official,train,434__event_anchor_000,434,ar434,434,1,2011-03-18 17:48:00,4.0,0
official,train,436__event_anchor_000,436,ar436,436,1,2011-03-21 13:48:00,128.6,0
official,train,437__event_anchor_000,437,ar437,437,1,2011-03-21 14:36:00,35.45,1
official,train,437__event_anchor_001,437,ar437,437,1,2011-03-23 06:00:00,30.016666666666666,1
official,train,437__event_anchor_002,437,ar437,437,1,2011-03-24 16:00:00,31.133333333333333,1
official,train,437__event_anchor_003,437,ar437,437,1,2011-03-26 03:00:00,220.8,0
official,train,438__event_anchor_000,438,ar438,438,1,2011-03-22 03:48:00,240.6,0
official,train,44__event_anchor_000,44,ar44,44,1,2010-06-01 07:24:00,44.8,0
official,train,440__event_anchor_000,440,ar440,440,1,2011-03-22 20:48:00,0.2,0
official,train,443__event_anchor_000,443,ar443,443,1,2011-03-24 16:36:00,273.4,0
official,train,444__event_anchor_000,444,ar444,444,1,2011-03-24 18:48:00,279.8,0
official,train,45__event_anchor_000,45,ar45,45,1,2010-06-02 21:24:00,133.0,0
official,train,451__event_anchor_000,451,ar451,451,1,2011-03-26 14:24:00,300.8,0
official,train,452__event_anchor_000,452,ar452,452,1,2011-03-27 01:12:00,90.2,0
official,train,454__event_anchor_000,454,ar454,454,1,2011-03-27 05:48:00,75.2,0
official,train,455__event_anchor_000,455,ar455,455,1,2011-03-27 08:00:00,36.2,0
official,train,456__event_anchor_000,456,ar456,456,1,2011-03-27 11:36:00,42.4,0
official,train,459__event_anchor_000,459,ar459,459,1,2011-03-27 23:36:00,110.6,0
official,train,46__event_anchor_000,46,ar46,46,1,2010-06-02 23:48:00,219.2,0
official,train,461__event_anchor_000,461,ar461,461,1,2011-03-29 02:12:00,122.8,0
official,train,462__event_anchor_000,462,ar462,462,1,2011-03-29 14:00:00,176.6,0
official,train,465__event_anchor_000,465,ar465,465,1,2011-03-30 01:36:00,124.4,0
official,train,466__event_anchor_000,466,ar466,466,1,2011-03-30 14:48:00,253.0,0
official,train,47__event_anchor_000,47,ar47,47,1,2010-06-07 10:24:00,73.8,0
official,train,470__event_anchor_000,470,ar470,470,1,2011-03-31 09:24:00,8.4,0
official,train,474__event_anchor_000,474,ar474,474,1,2011-04-01 22:00:00,92.8,0
official,train,475__event_anchor_000,475,ar475,475,1,2011-04-02 13:12:00,237.8,0
official,train,480__event_anchor_000,480,ar480,480,1,2011-04-03 22:48:00,310.8,0
